61.2181,33.749,30.2672,39.2904,42.3584,41.85,32.7831,39.7392,21.3069,29.7633,39.7684,30.3322,36.175,34.0522,35.1495,25.7743,29.9546,40.7143,40.7357,37.8044,39.9523,33.4484,45.5235,29.4241,32.7153,37.7749,37.3394,47.6062,27.9475,32.2217,38.8951
149.9003,84.388,97.7431,76.6122,71.0598,87.6501,96.8067,104.9847,157.8583,95.3633,86.158,81.6557,115.1372,118.2437,90.049,80.1937,90.0751,74.006,74.1724,122.2708,75.1638,112.074,122.6762,98.4936,117.1573,122.4194,121.895,122.3321,82.4584,110.9265,77.0364
